"Sample.ID","TA","Mass","Tank","Type"
"20180721_JUNK15",2207.08056902439,59.33,"JUNK15","JUNK"
"20180721_CRM1",2214.89672651909,59.62,"CRM1","CRM"
"20180721_CRM2",2206.65888385571,59.22,"CRM2","CRM"
