sample,mass,salinity,Sample.ID,Type
20180721_JUNK15,59.66,34.54,JUNK15,JUNK
20180721_CRM1,59.98,33.331,CRM1,CRM
20180721_CRM2,59.92,33.331,CRM2,CRM
